PING 141.44.1.1 (141.44.1.1) 56(84) bytes of data.
64 bytes from 141.44.1.1: icmp_seq=363 ttl=47 time=3649 ms
64 bytes from 141.44.1.1: icmp_seq=364 ttl=47 time=2685 ms
64 bytes from 141.44.1.1: icmp_seq=365 ttl=47 time=1924 ms
64 bytes from 141.44.1.1: icmp_seq=366 ttl=47 time=2046 ms
64 bytes from 141.44.1.1: icmp_seq=367 ttl=47 time=2626 ms
64 bytes from 141.44.1.1: icmp_seq=368 ttl=47 time=1846 ms
64 bytes from 141.44.1.1: icmp_seq=369 ttl=47 time=1446 ms
64 bytes from 141.44.1.1: icmp_seq=370 ttl=47 time=1064 ms
64 bytes from 141.44.1.1: icmp_seq=371 ttl=47 time=227 ms
64 bytes from 141.44.1.1: icmp_seq=372 ttl=47 time=205 ms
64 bytes from 141.44.1.1: icmp_seq=373 ttl=47 time=806 ms
64 bytes from 141.44.1.1: icmp_seq=374 ttl=47 time=1767 ms
64 bytes from 141.44.1.1: icmp_seq=375 ttl=47 time=2038 ms
64 bytes from 141.44.1.1: icmp_seq=376 ttl=47 time=2555 ms
64 bytes from 141.44.1.1: icmp_seq=377 ttl=47 time=1899 ms
64 bytes from 141.44.1.1: icmp_seq=378 ttl=47 time=1120 ms
64 bytes from 141.44.1.1: icmp_seq=379 ttl=47 time=5299 ms
64 bytes from 141.44.1.1: icmp_seq=381 ttl=47 time=5769 ms
64 bytes from 141.44.1.1: icmp_seq=380 ttl=47 time=6800 ms
64 bytes from 141.44.1.1: icmp_seq=382 ttl=47 time=4745 ms
64 bytes from 141.44.1.1: icmp_seq=384 ttl=47 time=3726 ms
64 bytes from 141.44.1.1: icmp_seq=383 ttl=47 time=4769 ms
64 bytes from 141.44.1.1: icmp_seq=385 ttl=47 time=2744 ms
64 bytes from 141.44.1.1: icmp_seq=386 ttl=47 time=1789 ms
64 bytes from 141.44.1.1: icmp_seq=387 ttl=47 time=2389 ms
64 bytes from 141.44.1.1: icmp_seq=388 ttl=47 time=1567 ms
64 bytes from 141.44.1.1: icmp_seq=389 ttl=47 time=1261 ms
64 bytes from 141.44.1.1: icmp_seq=390 ttl=47 time=802 ms
64 bytes from 141.44.1.1: icmp_seq=391 ttl=47 time=161 ms
64 bytes from 141.44.1.1: icmp_seq=392 ttl=47 time=157 ms
64 bytes from 141.44.1.1: icmp_seq=393 ttl=47 time=156 ms
64 bytes from 141.44.1.1: icmp_seq=394 ttl=47 time=158 ms
64 bytes from 141.44.1.1: icmp_seq=395 ttl=47 time=153 ms
64 bytes from 141.44.1.1: icmp_seq=396 ttl=47 time=154 ms
64 bytes from 141.44.1.1: icmp_seq=397 ttl=47 time=155 ms
64 bytes from 141.44.1.1: icmp_seq=398 ttl=47 time=173 ms
64 bytes from 141.44.1.1: icmp_seq=399 ttl=47 time=192 ms
64 bytes from 141.44.1.1: icmp_seq=400 ttl=47 time=188 ms
64 bytes from 141.44.1.1: icmp_seq=401 ttl=47 time=169 ms
64 bytes from 141.44.1.1: icmp_seq=402 ttl=47 time=206 ms
64 bytes from 141.44.1.1: icmp_seq=403 ttl=47 time=166 ms
64 bytes from 141.44.1.1: icmp_seq=404 ttl=47 time=165 ms
64 bytes from 141.44.1.1: icmp_seq=405 ttl=47 time=383 ms
64 bytes from 141.44.1.1: icmp_seq=406 ttl=47 time=160 ms
64 bytes from 141.44.1.1: icmp_seq=407 ttl=47 time=1909 ms
64 bytes from 141.44.1.1: icmp_seq=408 ttl=47 time=891 ms
64 bytes from 141.44.1.1: icmp_seq=409 ttl=47 time=490 ms
64 bytes from 141.44.1.1: icmp_seq=410 ttl=47 time=209 ms
64 bytes from 141.44.1.1: icmp_seq=411 ttl=47 time=751 ms
64 bytes from 141.44.1.1: icmp_seq=412 ttl=47 time=170 ms
64 bytes from 141.44.1.1: icmp_seq=416 ttl=47 time=1299 ms
64 bytes from 141.44.1.1: icmp_seq=417 ttl=47 time=275 ms
64 bytes from 141.44.1.1: icmp_seq=415 ttl=47 time=2323 ms
64 bytes from 141.44.1.1: icmp_seq=414 ttl=47 time=3347 ms
64 bytes from 141.44.1.1: icmp_seq=418 ttl=47 time=86.7 ms
64 bytes from 141.44.1.1: icmp_seq=419 ttl=47 time=1014 ms
64 bytes from 141.44.1.1: icmp_seq=420 ttl=47 time=330 ms
64 bytes from 141.44.1.1: icmp_seq=421 ttl=47 time=409 ms
64 bytes from 141.44.1.1: icmp_seq=422 ttl=47 time=368 ms
64 bytes from 141.44.1.1: icmp_seq=423 ttl=47 time=566 ms
64 bytes from 141.44.1.1: icmp_seq=424 ttl=47 time=644 ms
64 bytes from 141.44.1.1: icmp_seq=425 ttl=47 time=643 ms
64 bytes from 141.44.1.1: icmp_seq=427 ttl=47 time=2016 ms
64 bytes from 141.44.1.1: icmp_seq=428 ttl=47 time=992 ms
64 bytes from 141.44.1.1: icmp_seq=429 ttl=47 time=514 ms
64 bytes from 141.44.1.1: icmp_seq=430 ttl=47 time=253 ms
64 bytes from 141.44.1.1: icmp_seq=431 ttl=47 time=409 ms
64 bytes from 141.44.1.1: icmp_seq=432 ttl=47 time=231 ms
64 bytes from 141.44.1.1: icmp_seq=433 ttl=47 time=191 ms
64 bytes from 141.44.1.1: icmp_seq=434 ttl=47 time=168 ms
64 bytes from 141.44.1.1: icmp_seq=435 ttl=47 time=248 ms
64 bytes from 141.44.1.1: icmp_seq=436 ttl=47 time=187 ms
64 bytes from 141.44.1.1: icmp_seq=437 ttl=47 time=164 ms
64 bytes from 141.44.1.1: icmp_seq=438 ttl=47 time=2022 ms
64 bytes from 141.44.1.1: icmp_seq=439 ttl=47 time=1153 ms
64 bytes from 141.44.1.1: icmp_seq=440 ttl=47 time=211 ms
64 bytes from 141.44.1.1: icmp_seq=441 ttl=47 time=170 ms
64 bytes from 141.44.1.1: icmp_seq=442 ttl=47 time=345 ms
64 bytes from 141.44.1.1: icmp_seq=443 ttl=47 time=165 ms
64 bytes from 141.44.1.1: icmp_seq=444 ttl=47 time=183 ms
64 bytes from 141.44.1.1: icmp_seq=445 ttl=47 time=185 ms
64 bytes from 141.44.1.1: icmp_seq=446 ttl=47 time=240 ms
64 bytes from 141.44.1.1: icmp_seq=447 ttl=47 time=198 ms
64 bytes from 141.44.1.1: icmp_seq=448 ttl=47 time=157 ms
64 bytes from 141.44.1.1: icmp_seq=449 ttl=47 time=156 ms
64 bytes from 141.44.1.1: icmp_seq=450 ttl=47 time=157 ms
64 bytes from 141.44.1.1: icmp_seq=451 ttl=47 time=236 ms
64 bytes from 141.44.1.1: icmp_seq=452 ttl=47 time=153 ms
64 bytes from 141.44.1.1: icmp_seq=453 ttl=47 time=250 ms
64 bytes from 141.44.1.1: icmp_seq=454 ttl=47 time=172 ms
64 bytes from 141.44.1.1: icmp_seq=455 ttl=47 time=167 ms
64 bytes from 141.44.1.1: icmp_seq=456 ttl=47 time=426 ms
64 bytes from 141.44.1.1: icmp_seq=457 ttl=47 time=186 ms
64 bytes from 141.44.1.1: icmp_seq=458 ttl=47 time=163 ms
64 bytes from 141.44.1.1: icmp_seq=459 ttl=47 time=325 ms
64 bytes from 141.44.1.1: icmp_seq=460 ttl=47 time=163 ms
64 bytes from 141.44.1.1: icmp_seq=461 ttl=47 time=182 ms
64 bytes from 141.44.1.1: icmp_seq=462 ttl=47 time=177 ms
64 bytes from 141.44.1.1: icmp_seq=463 ttl=47 time=417 ms
64 bytes from 141.44.1.1: icmp_seq=464 ttl=47 time=274 ms
64 bytes from 141.44.1.1: icmp_seq=465 ttl=47 time=293 ms
64 bytes from 141.44.1.1: icmp_seq=466 ttl=47 time=174 ms
64 bytes from 141.44.1.1: icmp_seq=467 ttl=47 time=336 ms
64 bytes from 141.44.1.1: icmp_seq=468 ttl=47 time=192 ms
64 bytes from 141.44.1.1: icmp_seq=469 ttl=47 time=169 ms
64 bytes from 141.44.1.1: icmp_seq=470 ttl=47 time=188 ms
64 bytes from 141.44.1.1: icmp_seq=471 ttl=47 time=187 ms
64 bytes from 141.44.1.1: icmp_seq=472 ttl=47 time=182 ms
64 bytes from 141.44.1.1: icmp_seq=473 ttl=47 time=201 ms
64 bytes from 141.44.1.1: icmp_seq=474 ttl=47 time=200 ms
64 bytes from 141.44.1.1: icmp_seq=475 ttl=47 time=1001 ms
64 bytes from 141.44.1.1: icmp_seq=476 ttl=47 time=319 ms
64 bytes from 141.44.1.1: icmp_seq=477 ttl=47 time=217 ms
64 bytes from 141.44.1.1: icmp_seq=478 ttl=47 time=537 ms
64 bytes from 141.44.1.1: icmp_seq=479 ttl=47 time=1598 ms
64 bytes from 141.44.1.1: icmp_seq=480 ttl=47 time=935 ms
64 bytes from 141.44.1.1: icmp_seq=481 ttl=47 time=438 ms
64 bytes from 141.44.1.1: icmp_seq=482 ttl=47 time=295 ms
64 bytes from 141.44.1.1: icmp_seq=483 ttl=47 time=1832 ms
64 bytes from 141.44.1.1: icmp_seq=484 ttl=47 time=1042 ms
64 bytes from 141.44.1.1: icmp_seq=485 ttl=47 time=245 ms
64 bytes from 141.44.1.1: icmp_seq=486 ttl=47 time=281 ms
64 bytes from 141.44.1.1: icmp_seq=487 ttl=47 time=200 ms
64 bytes from 141.44.1.1: icmp_seq=488 ttl=47 time=458 ms
64 bytes from 141.44.1.1: icmp_seq=489 ttl=47 time=398 ms
64 bytes from 141.44.1.1: icmp_seq=490 ttl=47 time=555 ms
64 bytes from 141.44.1.1: icmp_seq=491 ttl=47 time=495 ms
64 bytes from 141.44.1.1: icmp_seq=492 ttl=47 time=1075 ms
64 bytes from 141.44.1.1: icmp_seq=493 ttl=47 time=861 ms
64 bytes from 141.44.1.1: icmp_seq=494 ttl=47 time=841 ms
64 bytes from 141.44.1.1: icmp_seq=495 ttl=47 time=662 ms
64 bytes from 141.44.1.1: icmp_seq=496 ttl=47 time=360 ms
64 bytes from 141.44.1.1: icmp_seq=497 ttl=47 time=179 ms
64 bytes from 141.44.1.1: icmp_seq=498 ttl=47 time=1656 ms
64 bytes from 141.44.1.1: icmp_seq=499 ttl=47 time=643 ms
64 bytes from 141.44.1.1: icmp_seq=500 ttl=47 time=584 ms
64 bytes from 141.44.1.1: icmp_seq=501 ttl=47 time=244 ms
64 bytes from 141.44.1.1: icmp_seq=502 ttl=47 time=2423 ms
64 bytes from 141.44.1.1: icmp_seq=504 ttl=47 time=409 ms
64 bytes from 141.44.1.1: icmp_seq=505 ttl=47 time=1227 ms
64 bytes from 141.44.1.1: icmp_seq=506 ttl=47 time=13994 ms
64 bytes from 141.44.1.1: icmp_seq=507 ttl=47 time=13389 ms
64 bytes from 141.44.1.1: icmp_seq=508 ttl=47 time=12596 ms
64 bytes from 141.44.1.1: icmp_seq=509 ttl=47 time=11589 ms
64 bytes from 141.44.1.1: icmp_seq=510 ttl=47 time=10727 ms
64 bytes from 141.44.1.1: icmp_seq=511 ttl=47 time=9763 ms
64 bytes from 141.44.1.1: icmp_seq=512 ttl=47 time=8780 ms
64 bytes from 141.44.1.1: icmp_seq=513 ttl=47 time=8334 ms
64 bytes from 141.44.1.1: icmp_seq=514 ttl=47 time=7711 ms
64 bytes from 141.44.1.1: icmp_seq=515 ttl=47 time=6706 ms
64 bytes from 141.44.1.1: icmp_seq=516 ttl=47 time=5722 ms
64 bytes from 141.44.1.1: icmp_seq=517 ttl=47 time=4741 ms
64 bytes from 141.44.1.1: icmp_seq=518 ttl=47 time=4054 ms
64 bytes from 141.44.1.1: icmp_seq=519 ttl=47 time=3053 ms
64 bytes from 141.44.1.1: icmp_seq=520 ttl=47 time=4371 ms
64 bytes from 141.44.1.1: icmp_seq=521 ttl=47 time=5456 ms
64 bytes from 141.44.1.1: icmp_seq=522 ttl=47 time=14356 ms
64 bytes from 141.44.1.1: icmp_seq=523 ttl=47 time=14093 ms
64 bytes from 141.44.1.1: icmp_seq=524 ttl=47 time=13190 ms
64 bytes from 141.44.1.1: icmp_seq=525 ttl=47 time=12693 ms
64 bytes from 141.44.1.1: icmp_seq=526 ttl=47 time=12064 ms
64 bytes from 141.44.1.1: icmp_seq=527 ttl=47 time=11064 ms
64 bytes from 141.44.1.1: icmp_seq=528 ttl=47 time=10479 ms
64 bytes from 141.44.1.1: icmp_seq=529 ttl=47 time=9455 ms
64 bytes from 141.44.1.1: icmp_seq=530 ttl=47 time=8591 ms
64 bytes from 141.44.1.1: icmp_seq=531 ttl=47 time=7567 ms
64 bytes from 141.44.1.1: icmp_seq=532 ttl=47 time=6544 ms
64 bytes from 141.44.1.1: icmp_seq=534 ttl=47 time=4957 ms
64 bytes from 141.44.1.1: icmp_seq=535 ttl=47 time=3933 ms
64 bytes from 141.44.1.1: icmp_seq=533 ttl=47 time=5999 ms
64 bytes from 141.44.1.1: icmp_seq=536 ttl=47 time=3330 ms
64 bytes from 141.44.1.1: icmp_seq=537 ttl=47 time=2990 ms
64 bytes from 141.44.1.1: icmp_seq=538 ttl=47 time=3368 ms
64 bytes from 141.44.1.1: icmp_seq=539 ttl=47 time=2367 ms
64 bytes from 141.44.1.1: icmp_seq=540 ttl=47 time=1368 ms
64 bytes from 141.44.1.1: icmp_seq=541 ttl=47 time=1325 ms
64 bytes from 141.44.1.1: icmp_seq=542 ttl=47 time=1362 ms
64 bytes from 141.44.1.1: icmp_seq=543 ttl=47 time=803 ms
64 bytes from 141.44.1.1: icmp_seq=544 ttl=47 time=1122 ms
64 bytes from 141.44.1.1: icmp_seq=545 ttl=47 time=393 ms
64 bytes from 141.44.1.1: icmp_seq=546 ttl=47 time=809 ms
64 bytes from 141.44.1.1: icmp_seq=547 ttl=47 time=251 ms
64 bytes from 141.44.1.1: icmp_seq=548 ttl=47 time=246 ms
64 bytes from 141.44.1.1: icmp_seq=549 ttl=47 time=265 ms
64 bytes from 141.44.1.1: icmp_seq=550 ttl=47 time=446 ms
64 bytes from 141.44.1.1: icmp_seq=551 ttl=47 time=224 ms
64 bytes from 141.44.1.1: icmp_seq=552 ttl=47 time=166 ms
64 bytes from 141.44.1.1: icmp_seq=553 ttl=47 time=162 ms
64 bytes from 141.44.1.1: icmp_seq=554 ttl=47 time=162 ms
64 bytes from 141.44.1.1: icmp_seq=555 ttl=47 time=161 ms
64 bytes from 141.44.1.1: icmp_seq=556 ttl=47 time=181 ms
64 bytes from 141.44.1.1: icmp_seq=557 ttl=47 time=177 ms
64 bytes from 141.44.1.1: icmp_seq=558 ttl=47 time=158 ms
64 bytes from 141.44.1.1: icmp_seq=559 ttl=47 time=154 ms
64 bytes from 141.44.1.1: icmp_seq=560 ttl=47 time=155 ms
64 bytes from 141.44.1.1: icmp_seq=561 ttl=47 time=154 ms
64 bytes from 141.44.1.1: icmp_seq=562 ttl=47 time=172 ms
64 bytes from 141.44.1.1: icmp_seq=563 ttl=47 time=191 ms
64 bytes from 141.44.1.1: icmp_seq=564 ttl=47 time=186 ms
64 bytes from 141.44.1.1: icmp_seq=565 ttl=47 time=168 ms
64 bytes from 141.44.1.1: icmp_seq=566 ttl=47 time=164 ms
64 bytes from 141.44.1.1: icmp_seq=567 ttl=47 time=182 ms
64 bytes from 141.44.1.1: icmp_seq=568 ttl=47 time=261 ms
64 bytes from 141.44.1.1: icmp_seq=569 ttl=47 time=159 ms
64 bytes from 141.44.1.1: icmp_seq=570 ttl=47 time=1259 ms
64 bytes from 141.44.1.1: icmp_seq=571 ttl=47 time=464 ms
64 bytes from 141.44.1.1: icmp_seq=572 ttl=47 time=202 ms
64 bytes from 141.44.1.1: icmp_seq=573 ttl=47 time=202 ms
64 bytes from 141.44.1.1: icmp_seq=574 ttl=47 time=361 ms
64 bytes from 141.44.1.1: icmp_seq=575 ttl=47 time=7461 ms
64 bytes from 141.44.1.1: icmp_seq=576 ttl=47 time=14101 ms
64 bytes from 141.44.1.1: icmp_seq=577 ttl=47 time=13077 ms
64 bytes from 141.44.1.1: icmp_seq=578 ttl=47 time=12054 ms
64 bytes from 141.44.1.1: icmp_seq=579 ttl=47 time=11031 ms
64 bytes from 141.44.1.1: icmp_seq=580 ttl=47 time=10008 ms
64 bytes from 141.44.1.1: icmp_seq=581 ttl=47 time=8985 ms
64 bytes from 141.44.1.1: icmp_seq=582 ttl=47 time=23003 ms
64 bytes from 141.44.1.1: icmp_seq=583 ttl=47 time=22062 ms
64 bytes from 141.44.1.1: icmp_seq=584 ttl=47 time=21408 ms
64 bytes from 141.44.1.1: icmp_seq=585 ttl=47 time=20420 ms
64 bytes from 141.44.1.1: icmp_seq=586 ttl=47 time=19458 ms
64 bytes from 141.44.1.1: icmp_seq=587 ttl=47 time=18474 ms
64 bytes from 141.44.1.1: icmp_seq=588 ttl=47 time=17528 ms
64 bytes from 141.44.1.1: icmp_seq=589 ttl=47 time=16527 ms
64 bytes from 141.44.1.1: icmp_seq=590 ttl=47 time=15967 ms
64 bytes from 141.44.1.1: icmp_seq=596 ttl=47 time=9830 ms
64 bytes from 141.44.1.1: icmp_seq=595 ttl=47 time=10854 ms
64 bytes from 141.44.1.1: icmp_seq=591 ttl=47 time=14950 ms
64 bytes from 141.44.1.1: icmp_seq=592 ttl=47 time=13945 ms
64 bytes from 141.44.1.1: icmp_seq=594 ttl=47 time=11893 ms
64 bytes from 141.44.1.1: icmp_seq=593 ttl=47 time=12943 ms
64 bytes from 141.44.1.1: icmp_seq=597 ttl=47 time=8866 ms
64 bytes from 141.44.1.1: icmp_seq=598 ttl=47 time=7961 ms
64 bytes from 141.44.1.1: icmp_seq=600 ttl=47 time=5932 ms
64 bytes from 141.44.1.1: icmp_seq=599 ttl=47 time=7016 ms
64 bytes from 141.44.1.1: icmp_seq=601 ttl=47 time=4968 ms
64 bytes from 141.44.1.1: icmp_seq=602 ttl=47 time=3945 ms
64 bytes from 141.44.1.1: icmp_seq=604 ttl=47 time=2159 ms
64 bytes from 141.44.1.1: icmp_seq=603 ttl=47 time=3183 ms
64 bytes from 141.44.1.1: icmp_seq=605 ttl=47 time=1249 ms
64 bytes from 141.44.1.1: icmp_seq=606 ttl=47 time=2469 ms
64 bytes from 141.44.1.1: icmp_seq=607 ttl=47 time=1792 ms
64 bytes from 141.44.1.1: icmp_seq=608 ttl=47 time=3186 ms
64 bytes from 141.44.1.1: icmp_seq=609 ttl=47 time=4998 ms
64 bytes from 141.44.1.1: icmp_seq=610 ttl=47 time=4301 ms
64 bytes from 141.44.1.1: icmp_seq=611 ttl=47 time=3739 ms
64 bytes from 141.44.1.1: icmp_seq=612 ttl=47 time=2958 ms
64 bytes from 141.44.1.1: icmp_seq=613 ttl=47 time=2784 ms
64 bytes from 141.44.1.1: icmp_seq=614 ttl=47 time=1784 ms
64 bytes from 141.44.1.1: icmp_seq=615 ttl=47 time=1061 ms
64 bytes from 141.44.1.1: icmp_seq=616 ttl=47 time=1347 ms
64 bytes from 141.44.1.1: icmp_seq=617 ttl=47 time=1583 ms
64 bytes from 141.44.1.1: icmp_seq=618 ttl=47 time=2184 ms
64 bytes from 141.44.1.1: icmp_seq=619 ttl=47 time=2203 ms
64 bytes from 141.44.1.1: icmp_seq=620 ttl=47 time=1839 ms
64 bytes from 141.44.1.1: icmp_seq=621 ttl=47 time=1057 ms
64 bytes from 141.44.1.1: icmp_seq=622 ttl=47 time=416 ms
64 bytes from 141.44.1.1: icmp_seq=623 ttl=47 time=699 ms
64 bytes from 141.44.1.1: icmp_seq=624 ttl=47 time=1799 ms
64 bytes from 141.44.1.1: icmp_seq=625 ttl=47 time=1574 ms
64 bytes from 141.44.1.1: icmp_seq=626 ttl=47 time=1115 ms
64 bytes from 141.44.1.1: icmp_seq=627 ttl=47 time=1074 ms
64 bytes from 141.44.1.1: icmp_seq=628 ttl=47 time=393 ms
64 bytes from 141.44.1.1: icmp_seq=629 ttl=47 time=232 ms
64 bytes from 141.44.1.1: icmp_seq=630 ttl=47 time=155 ms
64 bytes from 141.44.1.1: icmp_seq=631 ttl=47 time=193 ms
64 bytes from 141.44.1.1: icmp_seq=632 ttl=47 time=153 ms
64 bytes from 141.44.1.1: icmp_seq=633 ttl=47 time=193 ms
64 bytes from 141.44.1.1: icmp_seq=634 ttl=47 time=175 ms
64 bytes from 141.44.1.1: icmp_seq=635 ttl=47 time=434 ms
64 bytes from 141.44.1.1: icmp_seq=636 ttl=47 time=233 ms
64 bytes from 141.44.1.1: icmp_seq=637 ttl=47 time=175 ms
64 bytes from 141.44.1.1: icmp_seq=638 ttl=47 time=494 ms
64 bytes from 141.44.1.1: icmp_seq=639 ttl=47 time=292 ms
64 bytes from 141.44.1.1: icmp_seq=640 ttl=47 time=210 ms
64 bytes from 141.44.1.1: icmp_seq=641 ttl=47 time=193 ms
64 bytes from 141.44.1.1: icmp_seq=642 ttl=47 time=152 ms
64 bytes from 141.44.1.1: icmp_seq=643 ttl=47 time=171 ms
64 bytes from 141.44.1.1: icmp_seq=644 ttl=47 time=208 ms
64 bytes from 141.44.1.1: icmp_seq=645 ttl=47 time=168 ms
64 bytes from 141.44.1.1: icmp_seq=646 ttl=47 time=168 ms
64 bytes from 141.44.1.1: icmp_seq=647 ttl=47 time=166 ms
64 bytes from 141.44.1.1: icmp_seq=648 ttl=47 time=209 ms
64 bytes from 141.44.1.1: icmp_seq=649 ttl=47 time=187 ms
64 bytes from 141.44.1.1: icmp_seq=650 ttl=47 time=189 ms
64 bytes from 141.44.1.1: icmp_seq=651 ttl=47 time=167 ms
64 bytes from 141.44.1.1: icmp_seq=652 ttl=47 time=186 ms
64 bytes from 141.44.1.1: icmp_seq=653 ttl=47 time=165 ms
64 bytes from 141.44.1.1: icmp_seq=654 ttl=47 time=165 ms
64 bytes from 141.44.1.1: icmp_seq=655 ttl=47 time=228 ms
64 bytes from 141.44.1.1: icmp_seq=656 ttl=47 time=163 ms
64 bytes from 141.44.1.1: icmp_seq=657 ttl=47 time=164 ms
64 bytes from 141.44.1.1: icmp_seq=658 ttl=47 time=184 ms
64 bytes from 141.44.1.1: icmp_seq=659 ttl=47 time=162 ms
64 bytes from 141.44.1.1: icmp_seq=660 ttl=47 time=181 ms
64 bytes from 141.44.1.1: icmp_seq=661 ttl=47 time=164 ms
64 bytes from 141.44.1.1: icmp_seq=662 ttl=47 time=161 ms
64 bytes from 141.44.1.1: icmp_seq=663 ttl=47 time=480 ms
64 bytes from 141.44.1.1: icmp_seq=664 ttl=47 time=161 ms
64 bytes from 141.44.1.1: icmp_seq=665 ttl=47 time=158 ms
64 bytes from 141.44.1.1: icmp_seq=666 ttl=47 time=160 ms
64 bytes from 141.44.1.1: icmp_seq=667 ttl=47 time=3147 ms
64 bytes from 141.44.1.1: icmp_seq=668 ttl=47 time=3609 ms
64 bytes from 141.44.1.1: icmp_seq=669 ttl=47 time=3048 ms
64 bytes from 141.44.1.1: icmp_seq=670 ttl=47 time=3086 ms
64 bytes from 141.44.1.1: icmp_seq=671 ttl=47 time=2085 ms
64 bytes from 141.44.1.1: icmp_seq=672 ttl=47 time=1182 ms
64 bytes from 141.44.1.1: icmp_seq=673 ttl=47 time=205 ms
64 bytes from 141.44.1.1: icmp_seq=674 ttl=47 time=163 ms
64 bytes from 141.44.1.1: icmp_seq=675 ttl=47 time=160 ms
64 bytes from 141.44.1.1: icmp_seq=676 ttl=47 time=161 ms
64 bytes from 141.44.1.1: icmp_seq=677 ttl=47 time=161 ms
64 bytes from 141.44.1.1: icmp_seq=678 ttl=47 time=158 ms
64 bytes from 141.44.1.1: icmp_seq=679 ttl=47 time=159 ms
64 bytes from 141.44.1.1: icmp_seq=680 ttl=47 time=160 ms
64 bytes from 141.44.1.1: icmp_seq=681 ttl=47 time=157 ms
64 bytes from 141.44.1.1: icmp_seq=682 ttl=47 time=157 ms
64 bytes from 141.44.1.1: icmp_seq=683 ttl=47 time=159 ms
64 bytes from 141.44.1.1: icmp_seq=684 ttl=47 time=177 ms
64 bytes from 141.44.1.1: icmp_seq=685 ttl=47 time=294 ms
64 bytes from 141.44.1.1: icmp_seq=686 ttl=47 time=174 ms
64 bytes from 141.44.1.1: icmp_seq=687 ttl=47 time=153 ms
64 bytes from 141.44.1.1: icmp_seq=688 ttl=47 time=173 ms
64 bytes from 141.44.1.1: icmp_seq=689 ttl=47 time=174 ms
64 bytes from 141.44.1.1: icmp_seq=690 ttl=47 time=175 ms
64 bytes from 141.44.1.1: icmp_seq=691 ttl=47 time=153 ms
64 bytes from 141.44.1.1: icmp_seq=692 ttl=47 time=192 ms
64 bytes from 141.44.1.1: icmp_seq=693 ttl=47 time=174 ms
64 bytes from 141.44.1.1: icmp_seq=694 ttl=47 time=194 ms
64 bytes from 141.44.1.1: icmp_seq=695 ttl=47 time=155 ms
64 bytes from 141.44.1.1: icmp_seq=696 ttl=47 time=173 ms
64 bytes from 141.44.1.1: icmp_seq=697 ttl=47 time=169 ms
64 bytes from 141.44.1.1: icmp_seq=698 ttl=47 time=169 ms
64 bytes from 141.44.1.1: icmp_seq=699 ttl=47 time=188 ms
64 bytes from 141.44.1.1: icmp_seq=700 ttl=47 time=165 ms
64 bytes from 141.44.1.1: icmp_seq=701 ttl=47 time=166 ms
64 bytes from 141.44.1.1: icmp_seq=702 ttl=47 time=165 ms
64 bytes from 141.44.1.1: icmp_seq=703 ttl=47 time=161 ms
64 bytes from 141.44.1.1: icmp_seq=704 ttl=47 time=161 ms
64 bytes from 141.44.1.1: icmp_seq=705 ttl=47 time=162 ms
64 bytes from 141.44.1.1: icmp_seq=706 ttl=47 time=158 ms
64 bytes from 141.44.1.1: icmp_seq=707 ttl=47 time=176 ms
64 bytes from 141.44.1.1: icmp_seq=708 ttl=47 time=175 ms
64 bytes from 141.44.1.1: icmp_seq=709 ttl=47 time=153 ms
64 bytes from 141.44.1.1: icmp_seq=710 ttl=47 time=154 ms
64 bytes from 141.44.1.1: icmp_seq=711 ttl=47 time=153 ms
64 bytes from 141.44.1.1: icmp_seq=712 ttl=47 time=189 ms
64 bytes from 141.44.1.1: icmp_seq=713 ttl=47 time=168 ms
64 bytes from 141.44.1.1: icmp_seq=714 ttl=47 time=167 ms
64 bytes from 141.44.1.1: icmp_seq=715 ttl=47 time=167 ms
64 bytes from 141.44.1.1: icmp_seq=716 ttl=47 time=163 ms
64 bytes from 141.44.1.1: icmp_seq=717 ttl=47 time=162 ms
64 bytes from 141.44.1.1: icmp_seq=718 ttl=47 time=163 ms
64 bytes from 141.44.1.1: icmp_seq=719 ttl=47 time=158 ms
64 bytes from 141.44.1.1: icmp_seq=720 ttl=47 time=159 ms
64 bytes from 141.44.1.1: icmp_seq=721 ttl=47 time=177 ms
64 bytes from 141.44.1.1: icmp_seq=722 ttl=47 time=196 ms
64 bytes from 141.44.1.1: icmp_seq=723 ttl=47 time=215 ms
64 bytes from 141.44.1.1: icmp_seq=724 ttl=47 time=251 ms
64 bytes from 141.44.1.1: icmp_seq=725 ttl=47 time=176 ms
64 bytes from 141.44.1.1: icmp_seq=726 ttl=47 time=168 ms
64 bytes from 141.44.1.1: icmp_seq=727 ttl=47 time=700 ms
64 bytes from 141.44.1.1: icmp_seq=728 ttl=47 time=206 ms
64 bytes from 141.44.1.1: icmp_seq=729 ttl=47 time=165 ms
64 bytes from 141.44.1.1: icmp_seq=730 ttl=47 time=165 ms
64 bytes from 141.44.1.1: icmp_seq=731 ttl=47 time=165 ms
64 bytes from 141.44.1.1: icmp_seq=732 ttl=47 time=202 ms
64 bytes from 141.44.1.1: icmp_seq=733 ttl=47 time=161 ms
64 bytes from 141.44.1.1: icmp_seq=734 ttl=47 time=161 ms
64 bytes from 141.44.1.1: icmp_seq=735 ttl=47 time=240 ms
64 bytes from 141.44.1.1: icmp_seq=736 ttl=47 time=156 ms
64 bytes from 141.44.1.1: icmp_seq=737 ttl=47 time=156 ms
64 bytes from 141.44.1.1: icmp_seq=738 ttl=47 time=195 ms
